data,RPAD5,BMIN4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-01-03 00:00:00+00:00,7.760000228881836,18.690000534057617,3.633470982256824,0.999,15.951067526533809,1e-06,-1.3923975765383831,5.025870627808939,3.9939092354639554,-0.348630250325815,0,0.5
2022-01-04 00:00:00+00:00,7.760000228881836,18.0,3.785814872177381,0.999,15.765551216472687,1e-06,-1.2400567240311184,5.025870638757037,3.970616535382825,-0.3123083563927079,0,0.5
2022-01-05 00:00:00+00:00,8.220000267028809,17.510000228881836,4.354001016722484,0.999,17.3461942517437,1e-06,-0.6718729278254089,5.025870676162482,4.1649057259901525,-0.1613176796854578,0,0.5
2022-01-06 00:00:00+00:00,8.220000267028809,17.510000228881836,4.354001016722484,0.999,14.595395824431217,1e-06,-0.671869654806661,5.02587067611001,3.8204243584923696,-0.1758625722593279,0,0.5
2022-01-07 00:00:00+00:00,8.220000267028809,17.510000228881836,4.354001016722484,0.999,14.60224766304054,1e-06,-0.6718696547336696,5.02587067605726,3.821321122016754,-0.1758213019216457,0,0.5
2022-01-10 00:00:00+00:00,7.5,17.510000228881836,3.634000749693676,0.999,18.681486180676693,1e-06,-1.391866024459069,5.025870631792271,4.322237225715453,-0.3220244405323393,0,0.5
2022-01-11 00:00:00+00:00,7.400000095367432,17.299999237060547,3.5803665598716394,0.999,13.899934289104888,1e-06,-1.4455036714791225,5.025870627245572,3.728295018316032,-0.3877117192651821,0,0.5
2022-01-12 00:00:00+00:00,7.400000095367432,17.299999237060547,3.5803665598716394,0.999,13.884658871214762,1e-06,-1.4455040568407356,5.025870627125873,3.726246009821292,-0.3879250197197959,0,0.5
2022-01-13 00:00:00+00:00,7.400000095367432,17.299999237060547,3.5803665598716394,0.999,13.884617584429458,1e-06,-1.4455040567237063,5.0258706270061015,3.726240604003408,-0.3879255824679388,0,0.5
2022-01-14 00:00:00+00:00,7.849999904632568,17.299999237060547,4.030366369136776,0.999,15.570940286979486,1e-06,-0.9955071717163668,5.025870660176048,3.946035065930536,-0.2522803662621814,0,0.5
2022-01-17 00:00:00+00:00,7.849999904632568,17.299999237060547,4.030366369136776,0.999,13.836626621223871,1e-06,-0.9955042837827944,5.025870660093372,3.719795703491703,-0.2676233758881793,0,0.5
2022-01-18 00:00:00+00:00,8.369999885559082,17.299999237060547,4.55036635006329,0.999,16.088969642500967,1e-06,-0.4755075730385683,5.025870697301801,4.011137506630237,-0.1185468142771407,0,0.5
2022-01-19 00:00:00+00:00,7.800000190734863,17.299999237060547,3.980366655239071,0.999,21.21438113220711,1e-06,-1.0455013219626454,5.025870666257661,4.605934930820835,-0.2269900330042926,0,0.5
2022-01-20 00:00:00+00:00,7.800000190734863,17.350000381469727,3.969326998798548,0.999,18.707725617918552,1e-06,-1.0565436020990258,5.025870665511078,4.325272485358845,-0.2442721483271752,0,0.5
2022-01-21 00:00:00+00:00,7.849999904632568,17.700000762939453,3.9420508020919214,0.999,17.35129289055658,1e-06,-1.0838196982433888,5.0258706636227215,4.165519216760074,-0.2601883803302628,0,0.5
2022-01-24 00:00:00+00:00,8.350000381469727,18.799999237060547,4.19918473291523,0.999,19.397703915470764,1e-06,-0.8266872659735021,5.025870678901075,4.404311793024396,-0.1876995328266313,0,0.5
2022-01-25 00:00:00+00:00,8.0,18.799999237060547,3.849184351445503,0.999,21.356449724174038,1e-06,-1.1766846657252903,5.02587065987103,4.621331970214361,-0.2546202422395355,0,0.5
2022-01-26 00:00:00+00:00,8.479999542236328,18.209999084472656,4.459448891841175,0.999,27.061504944339184,1e-06,-0.5664240448572427,5.025870685967371,5.202092405868185,-0.1088838876099724,0,0.5
2022-01-27 00:00:00+00:00,8.479999542236328,18.209999084472656,4.459448891841175,0.999,23.919182040662346,1e-06,-0.5664217917401796,5.02587068594,4.890750811017146,-0.1158148950186196,0,0.5
2022-01-28 00:00:00+00:00,8.479999542236328,18.209999084472656,4.459448891841175,0.999,23.91983603507468,1e-06,-0.566421791703331,5.025870685912497,4.890817773121091,-0.1158133093439437,0,0.5
2022-01-31 00:00:00+00:00,8.180000305175781,18.299999237060547,4.139578694307519,0.999,24.772050908396224,1e-06,-0.8862906830377417,5.0258706708757215,4.977179358151898,-0.1780708749396636,0,0.5
2022-02-01 00:00:00+00:00,8.180000305175781,18.700000762939453,4.051263127262665,0.999,22.100260071947723,1e-06,-0.9746071352912816,5.0258706661796975,4.701119497174565,-0.2073138400070522,0,0.5
2022-02-02 00:00:00+00:00,8.180000305175781,18.700000762939453,4.051263127262665,0.999,23.44532453777248,1e-06,-0.9746075347099852,5.025870666131272,4.842064641510488,-0.2012793316212224,0,0.5
2022-02-03 00:00:00+00:00,8.180000305175781,18.700000762939453,4.051263127262665,0.999,23.419521478137984,1e-06,-0.9746075346586064,5.025870666082771,4.839399542601442,-0.2013901778679553,0,0.5
2022-02-04 00:00:00+00:00,8.210000038146973,18.799999237060547,4.059184389592476,0.999,23.447289479321405,1e-06,-0.9666863064622906,5.025870666428352,4.842267747049405,-0.1996350381598235,0,0.9116082191467285
2022-02-07 00:00:00+00:00,7.610000133514404,18.09000015258789,3.615943816336841,0.999,25.14238960137052,1e-06,-1.40992506271334,5.025870645802225,5.014245512157676,-0.2811838908355798,0,0.9097352027893066
2022-02-08 00:00:00+00:00,7.610000133514404,18.489999771118164,3.5276286704118194,0.999,22.89844588942676,1e-06,-1.4982415789684644,5.025870641223692,4.785260216979812,-0.3130951110353765,0,0.9111849069595337
2022-02-09 00:00:00+00:00,8.300000190734863,17.510000228881836,4.434000940428539,0.999,31.03522517518128,1e-06,-0.591872650507445,5.025870675320657,5.57095105256556,-0.1062426585555572,0,0.9159042835235596
2022-02-10 00:00:00+00:00,8.300000190734863,17.520000457763672,4.431793009140434,0.999,24.173214181828246,1e-06,-0.5940776544746993,5.025870675185233,4.916653906533855,-0.1208296670394505,0,0.915703535079956
2022-02-11 00:00:00+00:00,7.710000038146973,18.100000381469727,3.713735789681305,0.999,28.474357540979383,1e-06,-1.3121323321016494,5.025870645619496,5.336162478396778,-0.2458943739838807,0,0.9132723212242126
2022-02-14 00:00:00+00:00,8.5,17.399999618530273,4.658287572742994,0.9716009163214174,1.4853313247181068,1e-06,-0.367647749846569,5.025874247564592,1.218853876557299,-0.3016339832999544,0,0.9099836945533752
