data,TAEE3,TAEE11,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra,sinal_finrl,always_long
2025-05-23 00:00:00+00:00,11.720000267028809,35.529998779296875,-0.4002153462934661,-0.203962282925718,0.0024042931568677,0.0001751488515394,-0.0589781570019166,-0.3389401993436017,0.0547349039608274,-1.0775237140111915,0,0.5140599012374878,1,1
2025-05-26 00:00:00+00:00,11.800000190734863,35.84000015258789,-0.4259650317571832,-0.2015305346460741,0.002380276454069,0.0002376111765272,-0.0591096872720035,-0.3640256730072565,0.0546233226705334,-1.0821327664106049,0,0.5141034126281738,1,1
2025-05-27 00:00:00+00:00,12.119999885559082,36.52000045776367,-0.3379312980648823,-0.2019035956518499,0.002418602201664,0.0002049903326281,0.0221948545913958,-0.3605284353374913,0.0548967894551181,0.4043015049093466,0,0.5142715573310852,0,1
2025-05-28 00:00:00+00:00,11.84000015258789,35.61000061035156,-0.3075061861820991,-0.181395829594041,0.0024869928410311,0.0001961275769173,0.037900800482089,-0.3470187091989155,0.0555132921377444,0.6827337926211672,0,0.5140734910964966,-1,1
2025-05-29 00:00:00+00:00,11.770000457763672,35.4900016784668,-0.3365710941281588,-0.1911142307874765,0.0024377001298513,0.0002442579594917,0.0055170672600263,-0.3425868036834513,0.0552385524634709,0.0998771150579079,0,0.5138050317764282,-1,1
2025-05-30 00:00:00+00:00,11.739999771118164,35.380001068115234,-0.3290476839297671,-0.1974740011785758,0.0024082111943144,0.0002451801457641,0.0093507103600729,-0.3388095766833037,0.0550296432850543,0.1699213333373088,0,0.5136498808860779,-1,1
2025-06-02 00:00:00+00:00,11.520000457763672,34.86000061035156,-0.3716611857543572,-0.1979836518752467,0.0023568162403406,0.0002908333472322,-0.0235093124349962,-0.3472819860635301,0.0547585668547841,-0.429326656728276,0,0.5136879086494446,-1,1
2025-06-03 00:00:00+00:00,11.720000267028809,35.29999923706055,-0.3217564625714093,-0.2490200838210893,0.0021848097424058,0.0003116901680281,0.0190811847134613,-0.3413964523517391,0.0530834062554058,0.3594566750606391,0,0.5138549208641052,-1,1
2025-06-04 00:00:00+00:00,11.510000228881836,34.70000076293945,-0.3270812650341792,-0.2498689402450517,0.0019992307536693,0.0004440738825734,0.007251796228749,-0.3348843858899761,0.0516218004546911,0.1404793355689717,0,0.5138514637947083,-1,1
2025-06-05 00:00:00+00:00,11.43000030517578,34.400001525878906,-0.3047435708981343,-0.2026630773735879,0.0019189806147806,0.0005233354535119,0.0174789389360299,-0.3231385915782169,0.0512385648663918,0.3411285812084619,0,0.5139117240905762,-1,1
2025-06-06 00:00:00+00:00,11.479999542236328,34.369998931884766,-0.2445096611479869,-0.0988873814940775,0.0020801963825772,0.0003891297035032,0.0492945549950478,-0.296176241006893,0.0529292058595128,0.9313299565817724,0,0.5139284729957581,-1,1
2025-06-09 00:00:00+00:00,11.25,34.04999923706055,-0.3653489041802853,-0.079785362753353,0.0021757672020713,0.00027736157518,-0.0473640372943748,-0.3160397652555048,0.0535694750965644,-0.8841609369700997,0,0.5139206647872925,1,1
2025-06-10 00:00:00+00:00,11.329999923706056,34.18000030517578,-0.3296957586800566,-0.0263846024895773,0.002384084760255,8.550026747021705e-05,-0.0097256785482982,-0.3195129868218241,0.0547782584126798,-0.1775463264098032,0,0.5140773057937622,1,1
2025-06-11 00:00:00+00:00,11.220000267028809,34.0099983215332,-0.3817032744276201,-0.066589829373726,0.0022318757711276,0.0002229692755531,-0.043997017090196,-0.3357401945436206,0.0534150618275892,-0.8236818527367379,0,0.5142498016357422,1,1
2025-06-12 00:00:00+00:00,11.270000457763672,33.97999954223633,-0.3214697122965688,-0.0919886579947966,0.0021135824423793,0.0002974688121534,0.0109920000238721,-0.3327818281938177,0.0525231955214741,0.209278965507308,0,0.514457643032074,1,1
2025-06-13 00:00:00+00:00,11.34000015258789,33.970001220703125,-0.2480593274380922,-0.0489743687803965,0.0022524860839633,0.0002291224192124,0.0594132526426117,-0.3100993854296276,0.0538675107838968,1.102951515264237,0,0.5144720077514648,-1,1
2025-06-16 00:00:00+00:00,11.380000114440918,34.459999084472656,-0.3752105044253682,-0.1050347182902772,0.0021387650039951,0.0002896051562367,-0.0460582912298188,-0.3273478335441495,0.052840740611493,-0.8716435594356721,0,0.5142571926116943,1,1
2025-06-17 00:00:00+00:00,11.399999618530272,34.4900016784668,-0.3654456730256132,-0.0551194204753529,0.0022556599199371,0.0002263388029283,-0.0259742739560078,-0.3382262531253952,0.0539124787355356,-0.4817859346334838,0,0.514290452003479,1,1
2025-06-18 00:00:00+00:00,11.380000114440918,34.2400016784668,-0.3001636120309801,-0.0611947846692483,0.0022526491691151,0.0002342410861633,0.0271552106577972,-0.3284349254447426,0.0538714320301607,0.5040744163361762,0,0.5144010186195374,0,1
2025-06-20 00:00:00+00:00,11.40999984741211,34.540000915527344,-0.37250149690189,-0.0336742534372373,0.0023833564590443,8.983695851268354e-05,-0.0331339773745664,-0.3380270510377591,0.0545233794337505,-0.6077021952541736,0,0.514216423034668,1,1
2025-06-23 00:00:00+00:00,11.359999656677246,34.2599983215332,-0.3269854498631677,-0.0354790338515519,0.0023691247490549,0.0001038711288224,0.0086618525034574,-0.3359607815054811,0.0541007626994176,0.1601059221952649,0,0.5142489075660706,1,1
2025-06-24 00:00:00+00:00,11.380000114440918,34.29999923706055,-0.3206303548233524,-0.0194760585323513,0.0024260633629346,5.77064914990791e-05,0.0119870206671414,-0.3331164483625501,0.0542410216896553,0.2209954807954432,0,0.5143206119537354,1,1
2025-06-25 00:00:00+00:00,11.350000381469728,34.459999084472656,-0.4052102373965578,-0.0376262791333081,0.0023756563788193,8.412727276459241e-05,-0.0566689524632318,-0.3461918741099785,0.0536132194715996,-1.0569958868679936,0,0.5141462683677673,1,1
2025-06-26 00:00:00+00:00,11.4399995803833,34.45000076293945,-0.3118003484487275,-0.0324587160973124,0.0022896565402528,0.0001335632246132,0.0269250687721233,-0.3398142886154972,0.0529569813496762,0.5084328465464544,0,0.5143142938613892,0,1
