data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-04-08 00:00:00+00:00,9.010000228881836,5.75,4.972937612764414,-0.999,1e-06,0.1825963619593412,-0.5796302638587159,5.5519528878469,0.008920048028021,-64.98062140897584,0,0.6009209156036377
2022-04-11 00:00:00+00:00,9.010000228881836,5.699999809265137,5.008042638993016,-0.999,1e-06,0.1815333059017761,0.5780771618130388,4.430582326427074,0.0089595421495964,64.5208373554086,-1,0.6090021133422852
2022-04-12 00:00:00+00:00,9.010000228881836,5.599999904632568,5.078252356663876,-0.999,1e-06,0.1734104807483764,-0.5763775022234735,5.653925446641708,0.0089982869283522,-64.05413683880151,0,0.5977253317832947
2022-04-13 00:00:00+00:00,8.989999771118164,5.550000190734863,5.093356590342463,-0.999,1e-06,0.1711611451783084,0.5747380557794708,4.519280441318669,0.009036540383969,63.60155893278169,-1,0.6124369502067566
2022-04-14 00:00:00+00:00,8.989999771118164,5.199999809265137,5.339091104369988,-0.999,1e-06,0.1705750127724898,-0.5728436067469415,5.911119988067743,0.0090743854554936,-63.12753734746177,0,0.5917823910713196
2022-04-18 00:00:00+00:00,9.010000228881836,5.650000095367432,5.043147330435275,-0.999,1e-06,0.1676341007363855,0.5708717101302544,4.473132093812345,0.00911170594033,62.65256076839274,-1,0.6098430156707764
2022-04-19 00:00:00+00:00,9.010000228881836,5.650000095367432,5.043147330435275,-0.999,1e-06,0.1679675684822796,-0.5691861888509182,5.611656757315135,0.0091486733813211,-62.21516116347789,0,0.578712522983551
2022-04-20 00:00:00+00:00,8.989999771118164,5.25,5.303986078141387,-0.7774608375309892,1e-06,0.1598326815649156,0.4419808020532875,4.862473283675397,0.0072044263205126,61.34850748558122,-1,0.5793126821517944
2022-04-22 00:00:00+00:00,8.989999771118164,5.050000190734863,5.444405513483108,-0.999,1e-06,0.1529913912612806,-0.4408543759961275,5.884592678664966,0.0072617766197818,-60.70888696785176,0,0.5777814388275146
2022-04-25 00:00:00+00:00,9.109999656677246,5.150000095367432,5.49419568137133,-0.999,1e-06,0.1495133102862581,0.4398358314851375,5.0549140165184685,0.0073182989628537,60.10082858293428,-1,0.579015851020813
2022-04-26 00:00:00+00:00,8.119999885559082,5.25,4.433986192582305,0.999,1.591477160789886,1e-06,-0.6207939801085056,5.054846789415862,1.2616380174834343,-0.4920539580336932,0,0.5777788162231445
2022-04-27 00:00:00+00:00,8.25,5.650000095367432,4.283147101553439,-0.999,1e-06,0.1599430507787008,0.6166492242395868,3.6673637036520432,0.0159307723631601,38.70805571646891,-1,0.5793688893318176
