data,PLAS3,INEP4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal
2024-04-17 00:00:00+00:00,7.5,3.1700000762939453,4.9985250541789075,0.999,17.47731725082431,1e-06,-0.3307658127181351,5.329290958994956,4.181881657647587,-0.07909497202371794,0
2024-04-18 00:00:00+00:00,7.300000190734863,3.119999885559082,4.8379808352605576,0.999,15.626562033268433,1e-06,-0.4913089736252158,5.329290838370117,3.954412722632908,-0.12424322094991005,0
2024-04-19 00:00:00+00:00,6.590000152587891,2.970000028610229,4.24634700373935,0.999,18.586635092730518,1e-06,-1.0829402755976085,5.329290465065681,4.312476555356735,-0.2511179508332483,0
2024-04-22 00:00:00+00:00,6.559999942779541,2.900000095367432,4.271584357023024,0.999,15.966294725384298,1e-06,-1.0577062770309762,5.329290482792083,3.997138310471339,-0.26461588138196107,0
2024-04-23 00:00:00+00:00,6.559999942779541,2.8499999046325684,4.311039947369812,0.999,14.060782270690877,1e-06,-1.0182508405097115,5.32929051479737,3.7512135660649473,-0.2714457128544309,0
2024-04-24 00:00:00+00:00,6.559999942779541,2.7100000381469727,4.421515073553859,0.999,15.042593278042254,1e-06,-0.9077762541686554,5.329290600084099,3.8798730940108372,-0.2339706047524965,0
2024-04-25 00:00:00+00:00,6.559999942779541,2.75,4.389950751786989,0.999,14.968000948175499,1e-06,-0.9393396059321719,5.329290574654841,3.8702485573602616,-0.24270782406100994,0
2024-04-26 00:00:00+00:00,6.559999942779541,2.9600000381469727,4.224237874372719,0.999,13.301352189937877,1e-06,-1.1050513005271978,5.329290427779441,3.648585498161977,-0.3028711540633711,0
2024-04-29 00:00:00+00:00,6.559999942779541,3.049999952316284,4.153218150397259,0.999,7.2403847452538646,1e-06,-1.1760711644596242,5.329290310992176,2.6928070283475565,-0.4367454303553721,0
2024-04-30 00:00:00+00:00,6.559999942779541,2.9800000190734863,4.208455713489283,0.999,12.428207589887553,1e-06,-1.1208350834794283,5.329290361993499,3.526901407362032,-0.3177959784018357,0
2024-05-02 00:00:00+00:00,6.0,2.970000028610229,3.65634685115146,0.999,15.857765370771421,1e-06,-1.672939613109161,5.3292899529126725,3.9835401740590344,-0.41996303288301384,0
2024-05-03 00:00:00+00:00,6.300000190734863,3.0299999713897705,3.909000559236017,0.999,10.788747408064294,1e-06,-1.4202919927200053,5.329290225711844,3.2862707367556667,-0.4321895870704105,0
2024-05-06 00:00:00+00:00,6.400000095367432,2.990000009536743,4.040564785635456,0.999,16.384192554981922,1e-06,-1.2887263275666048,5.329290318871396,4.049076623448442,-0.31827659671924075,0
