data,PLAS3,INEP4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra,sinal_finrl
2025-01-23 00:00:00+00:00,5.5,1.3300000429153442,4.450485266491453,0.999,0.7318431125957188,1e-06,-0.8901335281281096,5.340614609027792,0.8564229802777198,-1.0393620309434697,1,0.6327580213546753,1
2025-01-24 00:00:00+00:00,5.5,1.4900000095367432,4.324227885354871,0.999,0.7833008891733593,1e-06,-1.0163700875570694,5.340614200487806,0.8859566008893384,-1.147200761907321,1,0.6417350769042969,1
2025-01-27 00:00:00+00:00,6.0,1.409999966621399,4.887356622957712,0.5470406187939869,0.007930647034949,0.0703346746976033,-0.5460956249287827,5.43332171504601,0.1249587944479495,-4.370205613309223,1,0.6531928181648254,1
2025-01-28 00:00:00+00:00,6.0,1.399999976158142,4.89524770339943,0.999,1.862240849454185,1e-06,-0.538074810041282,5.433322112058074,1.3675183662189938,-0.393468068387986,1,0.6576539278030396,1
2025-01-29 00:00:00+00:00,6.0,1.3899999856948853,4.903138783841147,0.999,2.0542694014772054,1e-06,-0.5301837175324283,5.433322143451274,1.436013942899414,-0.369205132132596,1,0.6608006358146667,1
2025-01-30 00:00:00+00:00,6.0,1.4199999570846558,4.8794655425159945,0.999,2.1007428736094096,1e-06,-0.5538553479284312,5.433322042453753,1.4521055458967391,-0.3814153519993624,1,0.66214919090271,1
2025-01-31 00:00:00+00:00,6.199999809265137,1.399999976158142,5.095247512664566,0.999,2.5399347688429765,1e-06,-0.3380837457619865,5.433322785376328,1.5961840158937062,-0.2118074998844621,1,0.6638838648796082,1
2025-02-03 00:00:00+00:00,6.5,1.340000033378601,5.442594186049736,0.999,0.8056923748209713,1e-06,0.0092245648178241,5.433326561298929,0.9019767228257544,0.0102270541848629,0,0.6614140868186951,1
2025-02-04 00:00:00+00:00,6.5,1.3700000047683716,5.418920944724583,0.999,1.4099559500241936,1e-06,-0.0144037946004056,5.433326414383942,1.1907252369533536,-0.0120966568553294,0,0.6572574973106384,1
2025-02-05 00:00:00+00:00,6.5,1.350000023841858,5.434703105608018,0.999,1.1608956591576025,1e-06,0.0013752142608621,5.433326533485637,1.081095415398987,0.0012720563247922,0,0.6575465202331543,1
2025-02-06 00:00:00+00:00,7.400000095367432,1.4500000476837158,6.255792302489174,0.5548759342290616,0.011570383646212,0.0712016325100927,0.0949743242296756,6.1598448885015085,0.1563787277288015,0.6073353173353866,0,0.6543951034545898,1
2025-02-07 00:00:00+00:00,7.400000095367432,1.440000057220459,6.263683382930891,0.999,0.5679980685642282,1e-06,0.1038353048187531,6.159846501350217,0.762272831880476,0.1362180317545863,0,0.6481473445892334,0
2025-02-10 00:00:00+00:00,7.400000095367432,1.409999966621399,6.287356718325143,0.999,1.8206431717401408,1e-06,0.1275087284905374,6.159846683915599,1.3541440174029358,0.0941618667230697,0,0.639948844909668,0
2025-02-11 00:00:00+00:00,7.400000095367432,1.4700000286102295,6.2400101416057385,-0.999,1e-06,0.0840390402970374,-0.0877339329197358,6.327591512358872,0.0898571962007743,-0.9763706929348837,0,0.6355646252632141,0
2025-02-12 00:00:00+00:00,7.400000095367432,1.590000033378601,6.145317082236026,0.999,1e-06,0.0611163128698351,-0.0876647468834852,6.233136154850127,0.089772906799358,-0.9765167466328736,0,0.6321016550064087,1
2025-02-13 00:00:00+00:00,7.400000095367432,1.5299999713897705,6.192663658955432,-0.999,1e-06,0.0492729761325824,0.0623460719989047,6.130474367878254,0.0698072655001409,0.8931172357521858,0,0.6306142807006836,1
2025-02-14 00:00:00+00:00,7.400000095367432,1.5499999523162842,6.176881498071996,-0.999,1.119806473797034e-06,0.0490221072389071,-0.0469005092150319,6.223623595967591,0.0590774789970327,-0.7938813573508707,0,0.6293447017669678,0
2025-02-17 00:00:00+00:00,7.400000095367432,1.559999942779541,6.168990417630279,-0.1245915547026644,1e-06,0.0412554896642946,0.0051994170293866,6.163922938652234,0.0071388237330521,0.7283296553903896,0,0.6291300654411316,1
2025-02-18 00:00:00+00:00,7.400000095367432,1.5499999523162842,6.176881498071996,-0.999,1e-06,0.0342444623027897,-0.0051419654207063,6.1819710603675,0.0071816370621445,-0.7159879253451054,0,0.6298891305923462,0
